France, Total Population, Death rates (period 1x1), 	Last modified: 13 Sep 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1838           6             0.012513        0.012117        0.012313
  1838           7             0.010113        0.009528        0.009817
  1838           8             0.008266        0.007561        0.007909
  1838           9             0.007049        0.006274        0.006657
  1838          10             0.006389        0.005581        0.005980
  1838          11             0.005982        0.005113        0.005542
  1838          12             0.005798        0.004809        0.005297
  1838          13             0.005812        0.004650        0.005224
  1838          14             0.006007        0.004631        0.005310
  1838          15             0.006402        0.004812        0.005596
  1838          16             0.006857        0.005312        0.006072
  1838          17             0.007268        0.006143        0.006697
  1838          18             0.007683        0.007328        0.007503
  1838          19             0.008156        0.008891        0.008530
  1838          20             0.008635        0.010716        0.009696
  1838          21             0.009021        0.012171        0.010627
  1838          22             0.009315        0.013007        0.011205
  1838          23             0.009515        0.013303        0.011460
  1838          24             0.009538        0.013044        0.011334
  1838          25             0.009462        0.012269        0.010897
  1838          26             0.009430        0.011490        0.010481
  1838          27             0.009478        0.010831        0.010168
  1838          28             0.009585        0.010288        0.009943
  1838          29             0.009750        0.009869        0.009810
  1838          30             0.009964        0.009575        0.009766
  1838          31             0.010197        0.009410        0.009797
  1838          32             0.010396        0.009361        0.009870
  1838          33             0.010563        0.009427        0.009987
  1838          34             0.010761        0.009617        0.010180
  1838          35             0.010956        0.009915        0.010427
  1838          36             0.011213        0.010269        0.010733
  1838          37             0.011319        0.010678        0.010996
  1838          38             0.011393        0.011011        0.011203
  1838          39             0.011779        0.011403        0.011592
  1838          40             0.012342        0.011929        0.012136
  1838          41             0.012948        0.012440        0.012695
  1838          42             0.012693        0.012791        0.012741
  1838          43             0.012484        0.013103        0.012774
  1838          44             0.013008        0.013344        0.013165
  1838          45             0.013355        0.013317        0.013337
  1838          46             0.013778        0.013453        0.013626
  1838          47             0.013956        0.014033        0.013992
  1838          48             0.014254        0.014918        0.014552
  1838          49             0.015030        0.015994        0.015463
  1838          50             0.015989        0.017434        0.016638
  1838          51             0.016788        0.018746        0.017667
  1838          52             0.018048        0.019718        0.018817
  1838          53             0.019264        0.020647        0.019915
  1838          54             0.019615        0.021519        0.020512
  1838          55             0.019857        0.022277        0.020997
  1838          56             0.020610        0.023365        0.021907
  1838          57             0.022214        0.025016        0.023535
  1838          58             0.024349        0.026902        0.025553
  1838          59             0.027209        0.029283        0.028187
  1838          60             0.030873        0.032211        0.031503
  1838          61             0.034552        0.035098        0.034808
  1838          62             0.036901        0.037774        0.037304
  1838          63             0.039146        0.040500        0.039759
  1838          64             0.042345        0.043028        0.042653
  1838          65             0.044999        0.044960        0.044982
  1838          66             0.047847        0.047479        0.047682
  1838          67             0.051977        0.051631        0.051821
  1838          68             0.056907        0.057337        0.057100
  1838          69             0.062140        0.064315        0.063119
  1838          70             0.068825        0.073530        0.070943
  1838          71             0.075604        0.082840        0.078865
  1838          72             0.083894        0.091161        0.087221
  1838          73             0.092454        0.099203        0.095592
  1838          74             0.098239        0.106425        0.102051
  1838          75             0.102924        0.112253        0.107276
  1838          76             0.107988        0.118288        0.112798
  1838          77             0.115165        0.125320        0.119931
  1838          78             0.124982        0.134568        0.129502
  1838          79             0.136404        0.146255        0.141041
  1838          80             0.155915        0.164237        0.159843
  1838          81             0.173730        0.180783        0.177060
  1838          82             0.192186        0.197873        0.194872
  1838          83             0.209832        0.214443        0.212009
  1838          84             0.223399        0.227462        0.225314
  1838          85             0.228840        0.233205        0.230891
  1838          86             0.230136        0.235396        0.232593
  1838          87             0.229710        0.235618        0.232453
  1838          88             0.229015        0.234447        0.231524
  1838          89             0.231256        0.235291        0.233111
  1838          90             0.241796        0.242993        0.242345
  1838          91             0.254859        0.250527        0.252866
  1838          92             0.266952        0.255374        0.261595
  1838          93             0.278459        0.259911        0.269810
  1838          94             0.295421        0.273638        0.285183
  1838          95             0.327198        0.313080        0.320561
  1838          96             0.366320        0.371813        0.368876
  1838          97             0.417997        0.444296        0.430183
  1838          98             0.488323        0.536896        0.510780
  1838          99             0.578267        0.688000        0.627003
  1838         100             0.516609        0.561616        0.535517
  1838         101             0.559447        0.616709        0.583253
  1838         102             0.608374        0.684549        0.639576
  1838         103             0.661976        0.758746        0.700914
  1838         104             0.736542        0.851861        0.783234
  1838         105             0.853147        1.015819        0.919078
  1838         106             1.006309        1.289673        1.115422
  1838         107             1.159710        1.927757        1.407862
  1838         108             1.473498        2.395760        1.780919
  1838         109             2.422535        4.200000        2.990415
  1838         110+            6.000000              .        6.000000
  1839           0             0.162787        0.189697        0.176526
  1839           1             0.056138        0.057028        0.056589
  1839           2             0.039122        0.039954        0.039542
  1839           3             0.025684        0.025976        0.025832
  1839           4             0.017843        0.017843        0.017843
  1839           5             0.014288        0.014141        0.014213
  1839           6             0.011876        0.011541        0.011706
  1839           7             0.009894        0.009392        0.009639
  1839           8             0.008293        0.007652        0.007968
  1839           9             0.007123        0.006392        0.006753
  1839          10             0.006402        0.005594        0.005993
  1839          11             0.005948        0.005049        0.005493
  1839          12             0.005717        0.004704        0.005204
  1839          13             0.005753        0.004588        0.005163
  1839          14             0.006038        0.004691        0.005355
  1839          15             0.006510        0.005011        0.005750
  1839          16             0.007019        0.005584        0.006290
  1839          17             0.007505        0.006410        0.006948
  1839          18             0.007896        0.007477        0.007683
  1839          19             0.008246        0.008810        0.008532
  1839          20             0.008606        0.010312        0.009474
  1839          21             0.008917        0.011509        0.010237
  1839          22             0.009131        0.012220        0.010704
  1839          23             0.009288        0.012366        0.010860
  1839          24             0.009389        0.012027        0.010741
  1839          25             0.009360        0.011281        0.010342
  1839          26             0.009359        0.010544        0.009964
  1839          27             0.009430        0.009956        0.009698
  1839          28             0.009571        0.009513        0.009541
  1839          29             0.009754        0.009203        0.009473
  1839          30             0.009961        0.009017        0.009480
  1839          31             0.010131        0.008905        0.009507
  1839          32             0.010279        0.008886        0.009570
  1839          33             0.010347        0.008951        0.009638
  1839          34             0.010334        0.009082        0.009699
  1839          35             0.010339        0.009279        0.009802
  1839          36             0.010429        0.009563        0.009990
  1839          37             0.010661        0.009962        0.010307
  1839          38             0.010791        0.010449        0.010619
  1839          39             0.010974        0.010951        0.010962
  1839          40             0.011529        0.011600        0.011564
  1839          41             0.012145        0.012209        0.012177
  1839          42             0.012736        0.012670        0.012703
  1839          43             0.012428        0.012849        0.012631
  1839          44             0.012136        0.012867        0.012478
  1839          45             0.012577        0.012778        0.012671
  1839          46             0.013037        0.012784        0.012919
  1839          47             0.013616        0.013079        0.013365
  1839          48             0.013983        0.013859        0.013926
  1839          49             0.014421        0.014955        0.014662
  1839          50             0.015181        0.016121        0.015604
  1839          51             0.015870        0.017246        0.016489
  1839          52             0.016381        0.018166        0.017185
  1839          53             0.017383        0.018858        0.018062
  1839          54             0.018406        0.019573        0.018954
  1839          55             0.018799        0.020309        0.019509
  1839          56             0.019590        0.021327        0.020407
  1839          57             0.021079        0.022911        0.021940
  1839          58             0.023401        0.025122        0.024211
  1839          59             0.026247        0.027668        0.026916
  1839          60             0.029772        0.030794        0.030253
  1839          61             0.033296        0.033815        0.033540
  1839          62             0.036475        0.036390        0.036435
  1839          63             0.038092        0.038451        0.038257
  1839          64             0.039450        0.040203        0.039790
  1839          65             0.041759        0.041629        0.041701
  1839          66             0.044364        0.043662        0.044049
  1839          67             0.047581        0.046845        0.047251
  1839          68             0.052430        0.052136        0.052298
  1839          69             0.058396        0.059366        0.058831
  1839          70             0.064569        0.067524        0.065895
  1839          71             0.070925        0.075936        0.073176
  1839          72             0.076885        0.083850        0.080018
  1839          73             0.084220        0.090916        0.087279
  1839          74             0.091684        0.097903        0.094566
  1839          75             0.096439        0.104292        0.100084
  1839          76             0.101845        0.111254        0.106217
  1839          77             0.107968        0.118757        0.112983
  1839          78             0.116397        0.127197        0.121441
  1839          79             0.128010        0.138099        0.132745
  1839          80             0.144983        0.154521        0.149466
  1839          81             0.160318        0.169473        0.164619
  1839          82             0.176187        0.184637        0.180160
  1839          83             0.191429        0.199235        0.195103
  1839          84             0.203126        0.210936        0.206802
  1839          85             0.207909        0.216713        0.212045
  1839          86             0.209240        0.219742        0.214156
  1839          87             0.208977        0.221799        0.214941
  1839          88             0.208759        0.223390        0.215518
  1839          89             0.212426        0.227103        0.219170
  1839          90             0.224449        0.237382        0.230368
  1839          91             0.239514        0.248288        0.243529
  1839          92             0.255882        0.257366        0.256565
  1839          93             0.272243        0.265733        0.269216
  1839          94             0.290070        0.279753        0.285220
  1839          95             0.316332        0.312842        0.314679
  1839          96             0.344818        0.362406        0.353092
  1839          97             0.374096        0.432439        0.400841
  1839          98             0.416990        0.518524        0.462539
  1839          99             0.491415        0.625360        0.550394
  1839         100             0.480662        0.420639        0.455061
  1839         101             0.522321        0.445802        0.490036
  1839         102             0.568568        0.475736        0.529875
  1839         103             0.623091        0.514169        0.578480
  1839         104             0.687437        0.557259        0.635269
  1839         105             0.795941        0.629870        0.729325
  1839         106             1.029718        0.812641        0.943548
  1839         107             1.515901        1.484099        1.505300
  1839         108             2.394737              .        2.394737
  1839         109             6.000000              .        6.000000
  1839         110+                  .              .              .
  1840           0             0.156118        0.183228        0.169975
  1840           1             0.053287        0.055179        0.054242
  1840           2             0.037629        0.039141        0.038392
  1840           3             0.025192        0.026212        0.025706
  1840           4             0.017540        0.017856        0.017700
  1840           5             0.014702        0.014496        0.014597
  1840           6             0.012690        0.012187        0.012435
  1840           7             0.010939        0.010221        0.010574
  1840           8             0.009445        0.008601        0.009016
  1840           9             0.008143        0.007284        0.007707
  1840          10             0.007087        0.006289        0.006682
  1840          11             0.006377        0.005531        0.005948
  1840          12             0.006006        0.004990        0.005491
  1840          13             0.005975        0.004667        0.005312
  1840          14             0.006332        0.004588        0.005448
  1840          15             0.006980        0.004776        0.005862
  1840          16             0.007589        0.005364        0.006460
  1840          17             0.008129        0.006420        0.007260
  1840          18             0.008577        0.007944        0.008254
  1840          19             0.008849        0.009932        0.009400
  1840          20             0.009028        0.012220        0.010649
  1840          21             0.009233        0.013987        0.011650
  1840          22             0.009435        0.015032        0.012281
  1840          23             0.009579        0.015235        0.012453
  1840          24             0.009729        0.014513        0.012168
  1840          25             0.009896        0.013155        0.011562
  1840          26             0.009983        0.011876        0.010950
  1840          27             0.010076        0.010857        0.010474
  1840          28             0.010194        0.010134        0.010163
  1840          29             0.010329        0.009711        0.010014
  1840          30             0.010439        0.009527        0.009974
  1840          31             0.010521        0.009409        0.009955
  1840          32             0.010587        0.009331        0.009947
  1840          33             0.010681        0.009336        0.009996
  1840          34             0.010729        0.009414        0.010061
  1840          35             0.010744        0.009543        0.010136
  1840          36             0.010893        0.009782        0.010331
  1840          37             0.011161        0.010190        0.010670
  1840          38             0.011580        0.010798        0.011184
  1840          39             0.011843        0.011524        0.011683
  1840          40             0.012112        0.012264        0.012188
  1840          41             0.012645        0.012961        0.012802
  1840          42             0.013192        0.013513        0.013352
  1840          43             0.013682        0.013834        0.013758
  1840          44             0.013168        0.013764        0.013455
  1840          45             0.012727        0.013557        0.013116
  1840          46             0.013315        0.013665        0.013479
  1840          47             0.014028        0.013989        0.014010
  1840          48             0.014939        0.014628        0.014794
  1840          49             0.015744        0.015818        0.015778
  1840          50             0.016591        0.017233        0.016881
  1840          51             0.017451        0.018279        0.017825
  1840          52             0.018100        0.019201        0.018597
  1840          53             0.018460        0.019922        0.019120
  1840          54             0.019274        0.020497        0.019838
  1840          55             0.020143        0.021251        0.020663
  1840          56             0.020796        0.022383        0.021541
  1840          57             0.022047        0.024012        0.022970
  1840          58             0.024177        0.026437        0.025238
  1840          59             0.027228        0.029622        0.028353
  1840          60             0.030655        0.033009        0.031762
  1840          61             0.034173        0.036287        0.035166
  1840          62             0.037517        0.039047        0.038235
  1840          63             0.040475        0.041012        0.040727
  1840          64             0.041720        0.042065        0.041878
  1840          65             0.042979        0.042821        0.042908
  1840          66             0.046366        0.044803        0.045662
  1840          67             0.050394        0.048122        0.049375
  1840          68             0.055236        0.053123        0.054289
  1840          69             0.062230        0.061223        0.061779
  1840          70             0.070274        0.071494        0.070820
  1840          71             0.076850        0.080263        0.078377
  1840          72             0.083257        0.088700        0.085696
  1840          73             0.088996        0.096277        0.092265
  1840          74             0.096043        0.102765        0.099107
  1840          75             0.103418        0.109507        0.106232
  1840          76             0.109435        0.117150        0.113005
  1840          77             0.116796        0.126241        0.121168
  1840          78             0.124878        0.136082        0.130061
  1840          79             0.135998        0.147418        0.141305
  1840          80             0.155626        0.165989        0.160481
  1840          81             0.172004        0.183675        0.177460
  1840          82             0.189505        0.201551        0.195133
  1840          83             0.207523        0.218519        0.212667
  1840          84             0.224029        0.232324        0.227916
  1840          85             0.236119        0.240144        0.238006
  1840          86             0.245703        0.245164        0.245451
  1840          87             0.253236        0.249212        0.251356
  1840          88             0.258001        0.253009        0.255684
  1840          89             0.260874        0.258386        0.259728
  1840          90             0.264059        0.268661        0.266165
  1840          91             0.265498        0.279166        0.271719
  1840          92             0.266267        0.287409        0.275879
  1840          93             0.270167        0.293732        0.280957
  1840          94             0.285066        0.303874        0.293784
  1840          95             0.326148        0.329660        0.327798
  1840          96             0.382859        0.365428        0.374590
  1840          97             0.447671        0.418029        0.433747
  1840          98             0.517249        0.501542        0.510167
  1840          99             0.608009        0.616991        0.611908
  1840         100             0.423407        0.495199        0.454323
  1840         101             0.447179        0.527251        0.481269
  1840         102             0.477747        0.562179        0.513459
  1840         103             0.512563        0.606461        0.551976
  1840         104             0.556154        0.674654        0.605016
  1840         105             0.609102        0.753009        0.667285
  1840         106             0.752396        0.925201        0.823197
  1840         107             1.325416        1.693380        1.474576
  1840         108             6.000000        6.000000        6.000000
  1840         109                   .              .              .
  1840         110+                  .              .              .
  1841           0             0.153661        0.179418        0.166833
  1841           1             0.055297        0.055693        0.055498
  1841           2             0.039958        0.040680        0.040322
  1841           3             0.026928        0.027419        0.027175
  1841           4             0.018553        0.018786        0.018670
  1841           5             0.015074        0.014876        0.014974
  1841           6             0.012698        0.012211        0.012450
  1841           7             0.010576        0.010007        0.010286
  1841           8             0.008847        0.008257        0.008547
  1841           9             0.007541        0.006995        0.007263
  1841          10             0.006607        0.006158        0.006379
  1841          11             0.006001        0.005525        0.005760
  1841          12             0.005709        0.005032        0.005366
  1841          13             0.005722        0.004684        0.005196
  1841          14             0.006059        0.004494        0.005266
  1841          15             0.006681        0.004546        0.005597
  1841          16             0.007233        0.005115        0.006158
  1841          17             0.007741        0.006318        0.007018
  1841          18             0.008167        0.008163        0.008165
  1841          19             0.008507        0.010674        0.009612
  1841          20             0.008724        0.013637        0.011223
  1841          21             0.008894        0.015904        0.012452
  1841          22             0.009097        0.017246        0.013231
  1841          23             0.009266        0.017569        0.013475
  1841          24             0.009370        0.016765        0.013113
  1841          25             0.009550        0.015094        0.012366
  1841          26             0.009731        0.013418        0.011613
  1841          27             0.009821        0.012070        0.010968
  1841          28             0.009910        0.011014        0.010473
  1841          29             0.010018        0.010288        0.010156
  1841          30             0.010112        0.009837        0.009972
  1841          31             0.010202        0.009520        0.009855
  1841          32             0.010237        0.009253        0.009736
  1841          33             0.010252        0.009079        0.009655
  1841          34             0.010269        0.009021        0.009633
  1841          35             0.010202        0.009063        0.009624
  1841          36             0.010235        0.009266        0.009745
  1841          37             0.010442        0.009597        0.010015
  1841          38             0.010800        0.010116        0.010454
  1841          39             0.011294        0.010812        0.011050
  1841          40             0.011599        0.011532        0.011565
  1841          41             0.011885        0.012192        0.012038
  1841          42             0.012226        0.012615        0.012420
  1841          43             0.012545        0.012926        0.012735
  1841          44             0.012790        0.013065        0.012927
  1841          45             0.012210        0.013036        0.012609
  1841          46             0.011962        0.013253        0.012567
  1841          47             0.012693        0.013753        0.013189
  1841          48             0.013582        0.014361        0.013946
  1841          49             0.014662        0.015107        0.014870
  1841          50             0.015568        0.016134        0.015828
  1841          51             0.016096        0.016909        0.016463
  1841          52             0.016733        0.017508        0.017083
  1841          53             0.017202        0.018113        0.017614
  1841          54             0.017468        0.018700        0.018025
  1841          55             0.018322        0.019457        0.018844
  1841          56             0.019561        0.020534        0.020018
  1841          57             0.020745        0.022214        0.021434
  1841          58             0.022462        0.024426        0.023383
  1841          59             0.025006        0.027497        0.026174
  1841          60             0.027836        0.030726        0.029192
  1841          61             0.031119        0.034148        0.032542
  1841          62             0.033840        0.036740        0.035201
  1841          63             0.036360        0.038755        0.037482
  1841          64             0.038526        0.039982        0.039207
  1841          65             0.039356        0.040724        0.039984
  1841          66             0.041362        0.042442        0.041851
  1841          67             0.045476        0.045934        0.045682
  1841          68             0.050525        0.050811        0.050653
  1841          69             0.056946        0.057580        0.057229
  1841          70             0.065283        0.066869        0.065989
  1841          71             0.072548        0.075092        0.073682
  1841          72             0.078553        0.082431        0.080283
  1841          73             0.083935        0.089580        0.086460
  1841          74             0.087957        0.096037        0.091581
  1841          75             0.093872        0.103289        0.098154
  1841          76             0.100183        0.110554        0.104961
  1841          77             0.106873        0.119976        0.112911
  1841          78             0.115747        0.130877        0.122713
  1841          79             0.126113        0.141835        0.133344
  1841          80             0.147017        0.157361        0.151854
  1841          81             0.164375        0.174074        0.168893
  1841          82             0.182167        0.191275        0.186400
  1841          83             0.199250        0.207759        0.203204
  1841          84             0.213058        0.221326        0.216907
  1841          85             0.220425        0.229845        0.224822
  1841          86             0.224823        0.235953        0.230026
  1841          87             0.228082        0.240807        0.234031
  1841          88             0.231054        0.244749        0.237437
  1841          89             0.236486        0.249232        0.242387
  1841          90             0.249138        0.256179        0.252371
  1841          91             0.264229        0.261803        0.263122
  1841          92             0.279524        0.265865        0.273323
  1841          93             0.296096        0.269538        0.284029
  1841          94             0.317080        0.279476        0.299802
  1841          95             0.345074        0.308347        0.327921
  1841          96             0.374243        0.346069        0.360855
  1841          97             0.404204        0.393978        0.399284
  1841          98             0.430599        0.469317        0.448901
  1841          99             0.459831        0.603381        0.522889
  1841         100             0.405797        0.459241        0.427877
  1841         101             0.414991        0.489154        0.445637
  1841         102             0.428019        0.525770        0.467592
  1841         103             0.448479        0.568488        0.496388
  1841         104             0.472314        0.633926        0.535350
  1841         105             0.506450        0.742537        0.594307
  1841         106             0.559607        0.905072        0.680638
  1841         107             0.790295        1.478571        1.015169
  1841         108             0.000000              .        0.000000
  1841         109                   .              .              .
  1841         110+                  .              .              .
  1842           0             0.170772        0.198445        0.184909
  1842           1             0.052680        0.054219        0.053461
  1842           2             0.037144        0.038426        0.037794
  1842           3             0.025474        0.026498        0.025991
  1842           4             0.017701        0.018187        0.017946
  1842           5             0.014476        0.014474        0.014475
  1842           6             0.012460        0.011953        0.012203
  1842           7             0.010592        0.009777        0.010177
  1842           8             0.008948        0.008041        0.008487
  1842           9             0.007665        0.006797        0.007224
  1842          10             0.006761        0.006021        0.006385
  1842          11             0.006153        0.005472        0.005807
  1842          12             0.005835        0.005075        0.005450
  1842          13             0.005821        0.004835        0.005321
  1842          14             0.006123        0.004769        0.005437
  1842          15             0.006686        0.004926        0.005793
  1842          16             0.007224        0.005498        0.006348
  1842          17             0.007723        0.006565        0.007135
  1842          18             0.008181        0.008127        0.008154
  1842          19             0.008601        0.010228        0.009430
  1842          20             0.008992        0.012697        0.010880
  1842          21             0.009258        0.014566        0.011955
  1842          22             0.009436        0.015568        0.012541
  1842          23             0.009575        0.015663        0.012654
  1842          24             0.009644        0.014825        0.012261
  1842          25             0.009669        0.013242        0.011472
  1842          26             0.009782        0.011703        0.010756
  1842          27             0.009945        0.010540        0.010248
  1842          28             0.010045        0.009785        0.009912
  1842          29             0.010183        0.009423        0.009795
  1842          30             0.010353        0.009409        0.009872
  1842          31             0.010522        0.009488        0.009995
  1842          32             0.010625        0.009550        0.010077
  1842          33             0.010658        0.009573        0.010106
  1842          34             0.010612        0.009563        0.010078
  1842          35             0.010533        0.009561        0.010038
  1842          36             0.010535        0.009756        0.010140
  1842          37             0.010685        0.010125        0.010402
  1842          38             0.011041        0.010652        0.010844
  1842          39             0.011545        0.011362        0.011453
  1842          40             0.012197        0.012234        0.012216
  1842          41             0.012580        0.013006        0.012794
  1842          42             0.012698        0.013441        0.013068
  1842          43             0.012915        0.013672        0.013292
  1842          44             0.013146        0.013840        0.013492
  1842          45             0.013434        0.013986        0.013709
  1842          46             0.013065        0.014169        0.013598
  1842          47             0.012989        0.014551        0.013720
  1842          48             0.013963        0.015157        0.014521
  1842          49             0.015030        0.015698        0.015342
  1842          50             0.016136        0.016169        0.016151
  1842          51             0.016772        0.016838        0.016802
  1842          52             0.017167        0.017638        0.017380
  1842          53             0.017752        0.018467        0.018075
  1842          54             0.018291        0.019617        0.018889
  1842          55             0.018815        0.021039        0.019818
  1842          56             0.020233        0.022555        0.021300
  1842          57             0.022324        0.024434        0.023312
  1842          58             0.024315        0.026717        0.025439
  1842          59             0.026851        0.029297        0.027996
  1842          60             0.029888        0.032160        0.030951
  1842          61             0.033368        0.035289        0.034269
  1842          62             0.036568        0.037999        0.037240
  1842          63             0.039135        0.040167        0.039620
  1842          64             0.041503        0.042103        0.041784
  1842          65             0.043710        0.043848        0.043775
  1842          66             0.045489        0.045993        0.045721
  1842          67             0.048584        0.049567        0.049029
  1842          68             0.054432        0.054935        0.054658
  1842          69             0.061781        0.061609        0.061704
  1842          70             0.070227        0.069183        0.069763
  1842          71             0.078817        0.077199        0.078098
  1842          72             0.086575        0.085420        0.086061
  1842          73             0.092672        0.092993        0.092815
  1842          74             0.097940        0.101409        0.099490
  1842          75             0.102700        0.111208        0.106509
  1842          76             0.109594        0.120734        0.114645
  1842          77             0.118495        0.131429        0.124425
  1842          78             0.127909        0.143949        0.135256
  1842          79             0.139942        0.157198        0.147838
  1842          80             0.159981        0.170008        0.164663
  1842          81             0.177510        0.186828        0.181844
  1842          82             0.195381        0.204859        0.199774
  1842          83             0.212296        0.223085        0.217285
  1842          84             0.225421        0.239409        0.231886
  1842          85             0.231682        0.251707        0.240942
  1842          86             0.234814        0.261792        0.247297
  1842          87             0.236713        0.270360        0.252271
  1842          88             0.238610        0.276666        0.256173
  1842          89             0.243826        0.280777        0.260820
  1842          90             0.256869        0.283800        0.269194
  1842          91             0.272504        0.283438        0.277495
  1842          92             0.289355        0.280705        0.285400
  1842          93             0.307276        0.280739        0.295107
  1842          94             0.329748        0.294683        0.313545
  1842          95             0.364047        0.341398        0.353448
  1842          96             0.402638        0.409037        0.405663
  1842          97             0.442958        0.493803        0.467107
  1842          98             0.489822        0.607182        0.545129
  1842          99             0.548324        0.792107        0.656178
  1842         100             0.509854        0.517006        0.512735
  1842         101             0.543790        0.549459        0.546087
  1842         102             0.576679        0.601411        0.586583
  1842         103             0.624545        0.671585        0.642753
  1842         104             0.697732        0.763041        0.722344
  1842         105             0.795732        0.929112        0.843267
  1842         106             0.951327        1.321370        1.066531
  1842         107             1.230769        2.481675        1.523926
  1842         108             2.478261        6.000000        2.914286
  1842         109                   .              .              .
  1842         110+                  .              .              .
  1843           0             0.160758        0.185964        0.173625
  1843           1             0.057494        0.058989        0.058251
  1843           2             0.039441        0.040409        0.039932
  1843           3             0.026661        0.027248        0.026959
  1843           4             0.018507        0.018819        0.018665
  1843           5             0.014615        0.014541        0.014578
  1843           6             0.012068        0.011669        0.011866
  1843           7             0.009980        0.009270        0.009620
  1843           8             0.008257        0.007374        0.007809
  1843           9             0.007008        0.006075        0.006534
  1843          10             0.006269        0.005347        0.005801
  1843          11             0.005854        0.004906        0.005373
  1843          12             0.005686        0.004662        0.005167
  1843          13             0.005775        0.004609        0.005185
  1843          14             0.006132        0.004753        0.005433
  1843          15             0.006714        0.005121        0.005906
  1843          16             0.007284        0.005753        0.006507
  1843          17             0.007757        0.006661        0.007200
  1843          18             0.008185        0.007881        0.008030
  1843          19             0.008553        0.009409        0.008989
  1843          20             0.008878        0.011146        0.010033
  1843          21             0.009173        0.012491        0.010862
  1843          22             0.009353        0.013217        0.011313
  1843          23             0.009465        0.013295        0.011401
  1843          24             0.009563        0.012696        0.011145
  1843          25             0.009627        0.011571        0.010607
  1843          26             0.009683        0.010533        0.010111
  1843          27             0.009808        0.009698        0.009752
  1843          28             0.009944        0.009151        0.009539
  1843          29             0.009958        0.008901        0.009419
  1843          30             0.009966        0.008892        0.009418
  1843          31             0.009995        0.008934        0.009454
  1843          32             0.010057        0.008992        0.009515
  1843          33             0.010121        0.009035        0.009568
  1843          34             0.010200        0.009046        0.009612
  1843          35             0.010283        0.009051        0.009656
  1843          36             0.010428        0.009178        0.009792
  1843          37             0.010609        0.009499        0.010046
  1843          38             0.010834        0.009951        0.010387
  1843          39             0.011168        0.010528        0.010844
  1843          40             0.011541        0.011217        0.011377
  1843          41             0.011923        0.011903        0.011913
  1843          42             0.012038        0.012512        0.012276
  1843          43             0.011988        0.012922        0.012453
  1843          44             0.012163        0.013314        0.012736
  1843          45             0.012461        0.013784        0.013120
  1843          46             0.012964        0.014289        0.013624
  1843          47             0.012815        0.014687        0.013718
  1843          48             0.012917        0.015110        0.013943
  1843          49             0.014048        0.015558        0.014753
  1843          50             0.015219        0.015764        0.015473
  1843          51             0.016334        0.016072        0.016212
  1843          52             0.016982        0.016750        0.016875
  1843          53             0.017389        0.017651        0.017507
  1843          54             0.017981        0.018642        0.018279
  1843          55             0.018581        0.020017        0.019228
  1843          56             0.019334        0.021572        0.020342
  1843          57             0.020980        0.023236        0.022014
  1843          58             0.023212        0.025303        0.024189
  1843          59             0.025163        0.027759        0.026376
  1843          60             0.027443        0.030431        0.028840
  1843          61             0.029885        0.033050        0.031364
  1843          62             0.032881        0.035851        0.034273
  1843          63             0.035892        0.038294        0.037020
  1843          64             0.038755        0.040475        0.039562
  1843          65             0.041928        0.042703        0.042291
  1843          66             0.045540        0.045316        0.045436
  1843          67             0.048499        0.048298        0.048407
  1843          68             0.052487        0.052551        0.052516
  1843          69             0.059024        0.058308        0.058702
  1843          70             0.066380        0.064858        0.065700
  1843          71             0.073546        0.071695        0.072722
  1843          72             0.080790        0.079412        0.080178
  1843          73             0.087628        0.088014        0.087799
  1843          74             0.093341        0.096393        0.094699
  1843          75             0.099103        0.106390        0.102354
  1843          76             0.105664        0.117438        0.110920
